URL,Year,School,Conf,Class,Pos,G,college_solo_tackles,college_assisted_tackle,college_total_tackles,college_tackles_for_loss,college_sk,college_int,college_int_yds,college_int_td,college_passes_defended,college_fumbles_recov,college_fumbles_recov_yds,college_fumbles_recov_td,college_fumbles_forced
https://www.sports-reference.com/cfb/players/louis-holmes-1.html,,Arizona,Pac-10,,,24.0,49.0,24.0,73.0,10.5,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/marcus-griffin-1.html,,Texas,Big 12,,,35.0,110.0,52.0,162.0,2.0,0.0,6.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/marcus-harrison-1.html,,Arkansas,SEC,,,47.0,82.0,39.0,121.0,15.5,4.0,0.0,0.0,0.0,9.0,2.0,43.0,1.0,2.0
https://www.sports-reference.com/cfb/players/marcus-howard-1.html,,Georgia,SEC,,,39.0,56.0,20.0,76.0,14.5,12.5,0.0,0.0,0.0,3.0,2.0,23.0,1.0,4.0
https://www.sports-reference.com/cfb/players/marcus-walker-1.html,,Oklahoma,Big 12,,,35.0,45.0,42.0,87.0,2.0,0.5,3.0,56.0,1.0,2.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/matterral-richardson-1.html,,Arkansas,SEC,,,38.0,122.0,35.0,157.0,4.5,1.0,4.0,55.0,0.0,8.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/michael-grant-1.html,,Arkansas,SEC,,,44.0,82.0,31.0,113.0,3.0,1.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/mike-humpal-1.html,,Iowa,Big Ten,,,35.0,82.0,115.0,197.0,11.5,1.0,6.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/mike-jenkins-1.html,,South Florida,Big East,,,48.0,87.0,16.0,103.0,6.0,0.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/nehemiah-warrick-1.html,,Michigan State,Big Ten,,,23.0,59.0,47.0,106.0,4.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/nick-hayden-1.html,,Wisconsin,Big Ten,,,39.0,70.0,61.0,131.0,21.5,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/nick-watkins-1.html,,Clemson,ACC,,,37.0,152.0,107.0,259.0,13.5,3.0,4.0,29.0,1.0,3.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/orlando-scandrick-1.html,,Boise State,WAC,,,39.0,109.0,43.0,152.0,12.5,3.5,4.0,117.0,1.0,0.0,0.0,0.0,1.0,0.0
https://www.sports-reference.com/cfb/players/pat-sims-1.html,,Auburn,SEC,,,26.0,38.0,15.0,53.0,16.5,7.5,0.0,0.0,0.0,4.0,1.0,21.0,1.0,4.0
https://www.sports-reference.com/cfb/players/patrick-lee-1.html,,Auburn,SEC,,,36.0,62.0,27.0,89.0,2.0,0.0,5.0,52.0,0.0,3.0,0.0,20.0,1.0,0.0
https://www.sports-reference.com/cfb/players/philip-wheeler-1.html,,Georgia Tech,ACC,,,39.0,135.0,108.0,243.0,35.0,19.5,4.0,18.0,0.0,10.0,2.0,8.0,0.0,2.0
https://www.sports-reference.com/cfb/players/phillip-merling-1.html,,Clemson,ACC,,,38.0,64.0,47.0,111.0,26.0,11.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0
https://www.sports-reference.com/cfb/players/quentin-groves-1.html,,Auburn,SEC,,,36.0,60.0,36.0,96.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
https://www.sports-reference.com/cfb/players/quintin-demps-1.html,,UTEP,CUSA,,,47.0,135.0,82.0,217.0,4.5,0.0,17.0,404.0,3.0,0.0,0.0,51.0,1.0,0.0
https://www.sports-reference.com/cfb/players/red-bryant-1.html,,Texas A&M,Big 12,,,23.0,21.0,44.0,65.0,8.5,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/reggie-corner-1.html,,Akron,MAC,,,48.0,100.0,42.0,142.0,5.0,0.0,15.0,225.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/reggie-smith-1.html,,Oklahoma,Big 12,,,39.0,117.0,49.0,166.0,12.5,1.0,8.0,156.0,1.0,0.0,0.0,61.0,1.0,0.0
https://www.sports-reference.com/cfb/players/rob-jackson-1.html,,Kansas State,Big 12,,,25.0,38.0,23.0,61.0,13.0,6.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/robert-henderson-1.html,,Southern Mississippi,CUSA,,,39.0,109.0,60.0,169.0,30.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
https://www.sports-reference.com/cfb/players/robert-james-1.html,,Arizona State,Pac-10,,,32.0,97.0,71.0,168.0,19.0,4.5,5.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/ryan-mundy-1.html,,Michigan,Big Ten,,,36.0,44.0,40.0,84.0,2.5,1.0,6.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/sedrick-ellis-1.html,,USC,Pac-10,,,36.0,75.0,67.0,142.0,28.0,17.5,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0
https://www.sports-reference.com/cfb/players/shawn-crable-1.html,,Michigan,Big Ten,,,38.0,98.0,43.0,141.0,43.5,16.5,0.0,0.0,0.0,7.0,1.0,10.0,0.0,7.0
https://www.sports-reference.com/cfb/players/simeon-castille-1.html,,Alabama,SEC,,,48.0,103.0,59.0,162.0,14.0,4.5,12.0,105.0,1.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/spencer-larsen-1.html,,Arizona,Pac-10,,,32.0,179.0,92.0,271.0,28.5,7.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/stanford-keglar-1.html,,Purdue,Big Ten,,,49.0,115.0,74.0,189.0,9.0,1.0,3.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/steve-octavien-1.html,,Nebraska,Big 12,,,22.0,81.0,47.0,128.0,18.5,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/tavares-gooden-1.html,,Miami (FL),ACC,,,35.0,84.0,54.0,138.0,5.5,0.0,1.0,35.0,0.0,3.0,0.0,0.0,0.0,1.0
https://www.sports-reference.com/cfb/players/terrell-thomas-1.html,,USC,Pac-10,,,40.0,71.0,30.0,101.0,7.5,4.0,8.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0
https://www.sports-reference.com/cfb/players/terrence-wheatley-1.html,,Colorado,Big 12,,,42.0,70.0,22.0,92.0,5.0,1.5,14.0,154.0,2.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/thomas-decoud-1.html,,California,Pac-10,,,34.0,115.0,73.0,188.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/thomas-williams-1.html,,USC,Pac-10,,,36.0,69.0,34.0,103.0,10.5,2.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.sports-reference.com/cfb/players/titus-brown-1.html,,Mississippi State,SEC,,,35.0,67.0,44.0,111.0,33.5,16.0,0.0,0.0,0.0,3.0,1.0,44.0,0.0,3.0
https://www.sports-reference.com/cfb/players/tom-zbikowski-1.html,,Notre Dame,Ind,,,47.0,127.0,103.0,230.0,3.5,2.0,8.0,199.0,2.0,0.0,0.0,100.0,2.0,0.0
https://www.sports-reference.com/cfb/players/tommy-blake-1.html,,TCU,MWC,,,33.0,87.0,45.0,132.0,38.0,18.0,0.0,0.0,0.0,3.0,1.0,12.0,1.0,2.0
